Target,Similarity
CCCCCCCCC,0.20967741935483872
CCCCCCCC,0.20967741935483872
S=c1[nH]c2ccccc2[nH]1,0.20930232558139536
N#CC(Br)Br,0.20634920634920634
Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2cc1Cl,0.2013888888888889
CCC12COP(=O)(OC1)OC2,0.20069204152249134
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,0.2
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,0.2
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.1986970684039088
COCCO,0.19047619047619047
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,0.1891891891891892
CC(=O)[O-].CC(=O)[O-].[Pb+2],0.1746031746031746
CC(=O)[O-].CC(=O)[O-].[Zn+2],0.1746031746031746
CCOCC,0.1746031746031746
CC(=O)[O-].CC(=O)[O-].[Cd+2],0.1746031746031746
COP(=O)(NC(C)=O)SC,0.17307692307692307
O=[N+]([O-])[O-],0.16129032258064516
CCCCCC,0.16129032258064516
CCCBr,0.16129032258064516
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cd+2],0.16129032258064516
C=CCO,0.15873015873015872
c1ccccc1,0.14516129032258066
CC(C)Br,0.14516129032258066
CCC=O,0.14516129032258066
C1CO1,0.14285714285714285
ClC(Cl)Br,0.14285714285714285
O=[Si]([O-])[O-].[Na+].[Na+],0.12698412698412698
ClC(Cl)(Cl)Cl,0.11290322580645161
[NH4+].[O-][Cl+3]([O-])([O-])[O-],0.1111111111111111
[O-][Cl+3]([O-])([O-])[O-],0.1111111111111111
[K+].[O-][Cl+3]([O-])([O-])[O-],0.1111111111111111
OB(O)O,0.0967741935483871
O=N[O-].[Na+],0.0967741935483871
C=CC,0.0967741935483871
[O-][As]([O-])[O-],0.0967741935483871
N#[N+][O-],0.0967741935483871
ClC(Cl)Cl,0.0967741935483871
[Na+].[O-][Br+2]([O-])[O-],0.08064516129032258
N#C[S-],0.08064516129032258
NC=O,0.08064516129032258
CC=O,0.08064516129032258
CCO,0.07936507936507936
O=[Mn]O.O=[Mn]O.[Mn],0.07936507936507936
Cl[Zn]Cl,0.06451612903225806
ClCCl,0.06451612903225806
Cl[Cd]Cl,0.06451612903225806
O=[Ti]=O,0.06451612903225806
S=C=S,0.06451612903225806
C[Hg]Cl,0.06349206349206349
[O][Cl+][O-],0.047619047619047616
Cl[Hg]Cl,0.047619047619047616
[Na+].[O-][Cl+][O-],0.047619047619047616
II,0.03225806451612903
CBr,0.03225806451612903
CO,0.03225806451612903
C[Hg+],0.03225806451612903
C=O,0.016129032258064516
[As],0.0
[Cd],0.0
[C],0.0
N.N.[Cl-].[Cl-].[Pt+2],0.0
[U],0.0
[Cl-].[Cl-].[Mn+2],0.0
[Cr],0.0
[Mn],0.0
[Pd],0.0
[Pb],0.0
[F-].[Na+],0.0
[B],0.0
[Cr+6],0.0
[Br-].[Na+],0.0
[Cr+3],0.0
[Cl-].[NH4+],0.0
[As+3].[As+3].[O-2].[O-2].[O-2],0.0
